-- ADD Sections --,,,,,,,,,,
,,,,,,,,,,
addBird,Hawk,2003,6,20,Cucumber,Male,8,TRUE,FALSE,15
addBird,Owl,2011,9,25,Peanuts,Female,2,TRUE,TRUE,10
addBird,Pelican,2012,8,23,Corn,Male,3,TRUE,FALSE,28
addBird,Penguin,2004,4,16,Corn,Female,4,FALSE,TRUE,18
addBird,Crow,2016,9,11,Carrot,Male,5,TRUE,FALSE,12
addBird,Duck,2007,10,20,Cucumber,Male,6,FALSE,TRUE,2
addBird,Eagle,2012,11,4,Peanuts,Female,7,TRUE,FALSE,4
addBird,Falcon,2012,8,26,Corn,Male,1,TRUE,TRUE,24
addBird,Flamingo,2011,2,2,Carrot,Female,2,FALSE,FALSE,19
addBird,Hawk,2007,6,3,Cucumber,Male,3,TRUE,TRUE,15
addBird,Owl,2015,9,3,Peanuts,Female,4,TRUE,FALSE,18
addBird,Pelican,2020,1,16,Corn,Male,5,TRUE,TRUE,24
addBird,Penguin,2005,5,2,Corn,Female,6,FALSE,FALSE,13
addBird,Crow,2013,1,14,Carrot,Male,7,TRUE,TRUE,0
addBird,Duck,2010,7,9,Cucumber,Female,1,FALSE,FALSE,26
addBird,Eagle,2019,5,2,Peanuts,Male,2,TRUE,TRUE,3
addBird,Falcon,2019,5,6,Corn,Male,3,TRUE,FALSE,1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
-- ADD Visitors --,,,,,,,,,,
,,,,,,,,,,
addVisitor,Izzy,Clutram,1974,9,18,Male,1,Hever,37,7
addVisitor,Emilia,O'Nion,1946,12,19,Female,2,Hever,36,24
addVisitor,Kiele,Heball,1985,12,25,Male,3,Hever,15,41
addVisitor,Garvin,Blant,2017,3,12,Female,4,Hever,7,42
addVisitor,Elyssa,Larsen,1998,1,5,Male,8,Hever,13,7
addVisitor,Evelyn,Dureden,1964,9,20,Female,6,Hever,22,27
addVisitor,Jacquelyn,Sibbe,1943,6,22,Male,7,Beyahad,14,40
addVisitor,Jethro,Kernell,1943,2,10,Female,1,Beyahad,5,22
addVisitor,Redford,O' Scallan,2015,6,21,Male,2,Beyahad,40,6
addVisitor,Wade,Diggar,1981,8,13,Female,3,Beyahad,36,14
addVisitor,Lemard,Tawton,1952,11,13,Male,4,Beyahad,19,15
addVisitor,Lemar,Tawton,1982,8,5,Female,5,Beyahad,33,9
addVisitor,Zonnya,Gladman,2001,4,21,Male,6,Hever,7,36
addVisitor,Vikky,Acreman,1982,8,7,Female,7,Hever,7,23
addVisitor,Benjie,O'Garmen,1960,2,1,Female,1,Hever,10,15
addVisitor,Yoshiko,Roder,1948,2,7,Male,2,Hever,4,24
addVisitor,Adelaida,Inkle,1999,7,14,Female,3,Haifa_Student,9,25
addVisitor,Odetta,Sprulls,2000,10,12,Male,4,Haifa_Student,46,27
addVisitor,Patin,Gaitskell,1957,2,15,Female,5,Hever,26,28
addVisitor,Thelma,Mannin,1984,10,5,Male,6,Hever,15,1
addVisitor,Jim,De Coursey,1951,7,17,Female,7,Hever,35,17
addVisitor,Zacherie,Redhole,2002,11,24,Female,1,Hever,2,30
addVisitor,Patten,Dyos,1950,10,4,Male,2,Hever,32,20
addVisitor,Corrie,Berkeley,1992,10,21,Female,8,Hever,46,20
addVisitor,Patrica,Weaben,1948,4,18,Male,4,Hever,22,20
addVisitor,Orlyna,Dosset,1969,6,3,Female,5,Hever,19,20
addVisitor,Orly,Dossett,1970,8,3,Male,6,Hever,32,20
addVisitor,Trudie,Milsom,1945,2,1,Female,7,Hever,48,20
addVisitor,Susannah,Sherrett,2001,1,8,Male,1,Beyahad,28,19
addVisitor,Mayor,Spurret,1992,10,25,Female,2,Beyahad,23,19
addVisitor,Benton,Dibbin,1977,12,4,Male,3,Beyahad,5,20
addVisitor,Kathryn,Crenshaw,1950,8,14,Female,4,Beyahad,36,46
addVisitor,Vasilis,Gallen,1967,6,1,Male,5,Beyahad,17,3
addVisitor,Corby,Minchinden,1998,10,9,Female,6,Beyahad,29,31
addVisitor,Liv,Bretland,1970,9,22,Male,7,Beyahad,32,50
addVisitor,Glen,Yerill,1986,5,5,Female,1,Beyahad,17,17
addVisitor,Angelika,Fahy,1949,3,5,Male,2,Beyahad,14,42
addVisitor,Adelaida,Naismith,1962,1,19,Female,3,Beyahad,42,41
addVisitor,Wainwright,Picopp,1965,4,13,Male,4,Beyahad,45,30
addVisitor,Melody,Cavozzi,1991,11,14,Female,5,Beyahad,2,14
addVisitor,Hervey,Ogg,1966,4,15,Male,6,Beyahad,40,45
addVisitor,Tonnie,Cushelly,1989,1,28,Female,7,Behatzdaa,16,45
addVisitor,Gavan,Breeton,2018,11,28,Male,8,Behatzdaa,39,14
addVisitor,Deloria,Pfaff,1947,12,3,Female,2,Behatzdaa,41,37
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- ADD Employee --,,,,,,,,,,
addEmployee,Mead,Bossons,1974,12,9,Male,1,Vet,27,48
addEmployee,Ibbie,Penas,1979,3,8,Female,2,Section_Supervise,19,28
addEmployee,Enos,Stanmore,1966,10,1,Male,3,Administrative,23,15
addEmployee,Huey,Lumbers,1987,7,7,Female,8,Administrative,11,6
addEmployee,Drew,Titman,1963,2,3,Male,5,Administrative,38,25
addEmployee,Garnet,Carson,1985,10,25,Female,6,Administrative,46,10
addEmployee,Evania,Pechell,1977,3,1,Male,7,Administrative,13,34
addEmployee,Joela,Weddeburn - Scrimgeour,1988,11,23,Female,1,Administrative,40,4
addEmployee,Michelina,Boynton,1968,11,17,Unknown,2,Administrative,17,7
addEmployee,Fritz,Glascott,1967,7,12,Male,3,Administrative,48,24
addEmployee,Sterne,Colchett,1961,6,9,Female,4,Administrative,44,42
addEmployee,Flora,Currin,1991,5,28,Male,5,Administrative,37,19
addEmployee,Flemming,Broderick,1993,5,15,Female,6,Administrative,44,30
addEmployee,Pincus,Balchen,1995,4,19,Male,7,Administrative,10,49
addEmployee,Roz,Pipkin,1991,3,5,Female,1,Section_Supervise,36,32
addEmployee,Trip,Dyter,1964,11,23,Male,2,Vet,51,42
addEmployee,Kermie,McDonnell,1994,10,19,Female,3,Ticket_Seller,28,20
addEmployee,Prescott,Navarijo,1986,8,2,Unknown,4,Ticket_Seller,37,39
addEmployee,Waiter,Fillan,1966,2,25,Male,5,Ticket_Seller,31,37
addEmployee,Allie,Heberden,1980,7,11,Female,6,Ticket_Seller,48,22
addEmployee,Kienan,McReedy,1973,1,11,Male,7,Ticket_Seller,12,33
addEmployee,Audrey,Pool,1969,6,2,Female,1,Administrative,28,38
addEmployee,Jonah,Mannakee,1971,9,25,Male,2,Administrative,36,18
addEmployee,Kerrill,Dufer,1975,12,6,Female,3,Administrative,27,6
addEmployee,Terri-jo,Moylan,1982,3,18,Male,4,Administrative,36,20
addEmployee,Godard,Romao,1962,5,19,Female,5,Administrative,48,30
addEmployee,Garreth,Gay,1962,11,13,Unknown,6,Administrative,12,17
addEmployee,Karlotte,Tomlett,1997,3,18,Male,7,Administrative,51,27
addEmployee,Bekki,Dorber,1968,9,2,Female,1,Administrative,6,44
addEmployee,Robers,Edmund,1990,5,16,Male,2,Administrative,26,8
addEmployee,Reinhold,Marciskewski,1968,10,5,Female,3,Section_Supervise,20,28
addEmployee,Sheri,Danhel,1981,11,23,Male,4,Vet,33,51
addEmployee,Morrie,Painter,1989,6,2,Female,5,Ticket_Seller,16,47
addEmployee,Errol,Bagnall,1963,7,15,Male,6,Ticket_Seller,19,44
addEmployee,Dionis,Twitchings,1981,6,21,Female,7,Ticket_Seller,13,31
addEmployee,Marietta,Bithell,1978,4,2,Unknown,1,Ticket_Seller,29,40
addEmployee,Elfrida,Joust,1977,4,13,Male,2,Ticket_Seller,2,18
addEmployee,Claus,Jaffray,1963,8,24,Female,3,Administrative,14,46
addEmployee,Harley,Dressell,1976,1,24,Male,4,Administrative,40,13
addEmployee,Ricky,Turle,1994,8,2,Female,5,Vet,34,20
addEmployee,Edyth,Daoust,1988,8,11,Male,6,Therapist,43,4
addEmployee,Nerita,Comusso,1999,1,25,Female,7,Therapist,40,19
addEmployee,Jordon,Kincade,1988,12,27,Male,1,Therapist,13,8
addEmployee,Torr,Knok,1968,2,13,Female,2,Therapist,36,46
addEmployee,Stefano,Meininger,1979,4,15,Unknown,3,Therapist,9,4
addEmployee,Rogers,Mackneis,1994,4,15,Male,4,Therapist,42,46
addEmployee,Lena,Simionescu,1990,6,13,Female,5,Therapist,7,13
addEmployee,Oby,Kitto,1994,6,20,Male,6,Vet,41,19
addEmployee,Gert,Crunkhorn,1968,11,8,Female,7,Therapist,39,21
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- ADD Snack--,,,,,,,,,,
addSnack,Bamba,Snack,TRUE,8,1,TRUE,TRUE,FALSE,,
addSnack,Bisli,Snack,TRUE,8,2,FALSE,TRUE,TRUE,,
addSnack,Apropo,Snack,TRUE,5,3,TRUE,TRUE,TRUE,,
addSnack,Popcorn,Snack,TRUE,10,4,FALSE,TRUE,TRUE,,
addSnack,Coca Cola,Drink,TRUE,8,5,TRUE,TRUE,TRUE,,
addSnack,Diet Cola,Drink,FALSE,8,6,TRUE,FALSE,TRUE,,
addSnack,Fanta,Drink,TRUE,8,7,TRUE,TRUE,TRUE,,
addSnack,Water,Drink,FALSE,5,1,FALSE,FALSE,TRUE,,
addSnack,Sprite,Drink,TRUE,8,2,TRUE,TRUE,TRUE,,
addSnack,Hot Dog,Meat,TRUE,20,3,TRUE,TRUE,TRUE,,
addSnack,Meat Sandwich,Meat,TRUE,30,4,TRUE,TRUE,TRUE,,
addSnack,Vegy Sandwich,Vegiterian,FALSE,15,5,TRUE,FALSE,FALSE,,
addSnack,Special Bamba,Gluten_Free,TRUE,10,6,FALSE,TRUE,TRUE,,
addSnack,Pesek Zman,Dairy_Snack,TRUE,8,7,TRUE,TRUE,TRUE,,
addSnack,Teami,Dairy_Snack,TRUE,7,1,TRUE,TRUE,TRUE,,
addSnack,Tortit,Dairy_Snack,TRUE,7,2,TRUE,TRUE,FALSE,,
addSnack,Toast,Vegiterian,FALSE,25,3,TRUE,FALSE,TRUE,,
addSnack,Bamba,Snack,TRUE,8,4,TRUE,TRUE,TRUE,,
addSnack,Bisli,Snack,TRUE,8,5,FALSE,TRUE,TRUE,,
addSnack,Apropo,Snack,TRUE,5,6,TRUE,TRUE,TRUE,,
addSnack,Popcorn,Snack,TRUE,10,7,FALSE,TRUE,TRUE,,
addSnack,Coca Cola,Drink,TRUE,8,1,TRUE,TRUE,TRUE,,
addSnack,Diet Cola,Drink,FALSE,8,2,TRUE,FALSE,TRUE,,
addSnack,Fanta,Drink,TRUE,8,3,TRUE,TRUE,TRUE,,
addSnack,Water,Drink,FALSE,5,4,FALSE,FALSE,TRUE,,
addSnack,Sprite,Drink,TRUE,8,5,TRUE,TRUE,TRUE,,
addSnack,Hot Dog,Meat,TRUE,20,6,TRUE,TRUE,FALSE,,
addSnack,Meat Sandwich,Meat,TRUE,30,7,TRUE,TRUE,TRUE,,
addSnack,Vegy Sandwich,Vegiterian,FALSE,15,1,TRUE,FALSE,TRUE,,
addSnack,Special Bamba,Gluten_Free,TRUE,10,2,FALSE,TRUE,TRUE,,
addSnack,Pesek Zman,Dairy_Snack,TRUE,8,3,TRUE,TRUE,FALSE,,
addSnack,Teami,Dairy_Snack,TRUE,7,4,TRUE,TRUE,TRUE,,
addSnack,Tortit,Dairy_Snack,TRUE,7,5,TRUE,TRUE,TRUE,,
addSnack,Toast,Vegiterian,FALSE,25,6,TRUE,FALSE,TRUE,,
addSnack,Bamba,Snack,TRUE,8,7,TRUE,TRUE,TRUE,,
addSnack,Bisli,Snack,TRUE,8,1,FALSE,TRUE,TRUE,,
addSnack,Apropo,Snack,TRUE,5,2,TRUE,TRUE,TRUE,,
addSnack,Popcorn,Snack,TRUE,10,3,FALSE,TRUE,TRUE,,
addSnack,Coca Cola,Drink,TRUE,8,4,TRUE,TRUE,TRUE,,
addSnack,Diet Cola,Drink,TRUE,8,5,TRUE,FALSE,TRUE,,
addSnack,Fanta,Drink,TRUE,8,6,TRUE,TRUE,TRUE,,
addSnack,Water,Drink,TRUE,5,7,FALSE,FALSE,FALSE,,
addSnack,Sprite,Drink,TRUE,8,1,TRUE,TRUE,TRUE,,
addSnack,Hot Dog,Meat,FALSE,20,2,TRUE,TRUE,TRUE,,
addSnack,Meat Sandwich,Meat,TRUE,30,3,TRUE,TRUE,TRUE,,
addSnack,Vegy Sandwich,Vegiterian,TRUE,15,4,TRUE,TRUE,FALSE,,
addSnack,Special Bamba,Gluten_Free,TRUE,10,5,FALSE,TRUE,TRUE,,
addSnack,Pesek Zman,Dairy_Snack,TRUE,8,6,TRUE,TRUE,TRUE,,
addSnack,Teami,Dairy_Snack,TRUE,7,7,TRUE,TRUE,TRUE,,
addSnack,Tortit,Dairy_Snack,TRUE,7,1,TRUE,TRUE,TRUE,,
addSnack,Toast,Vegiterian,TRUE,25,2,TRUE,FALSE,TRUE,,
addSnack,Bamba,Snack,TRUE,8,3,TRUE,TRUE,TRUE,,
addSnack,Bisli,Snack,TRUE,8,4,FALSE,FALSE,FALSE,,
addSnack,Apropo,Snack,FALSE,5,5,TRUE,TRUE,TRUE,,
addSnack,Popcorn,Snack,TRUE,10,6,FALSE,TRUE,FALSE,,
addSnack,Coca Cola,Drink,TRUE,8,7,TRUE,TRUE,FALSE,,
addSnack,Diet Cola,Drink,TRUE,8,1,TRUE,TRUE,FALSE,,
addSnack,Fanta,Drink,TRUE,8,2,TRUE,TRUE,FALSE,,
addSnack,Water,Drink,TRUE,5,3,FALSE,TRUE,FALSE,,
addSnack,Sprite,Drink,TRUE,8,4,TRUE,TRUE,FALSE,,
addSnack,Hot Dog,Meat,TRUE,20,5,TRUE,TRUE,TRUE,,
addSnack,Meat Sandwich,Meat,TRUE,30,6,TRUE,TRUE,TRUE,,
addSnack,Vegy Sandwich,Vegiterian,FALSE,15,7,FALSE,FALSE,FALSE,,
addSnack,Special Bamba,Gluten_Free,TRUE,10,1,TRUE,TRUE,TRUE,,
addSnack,Pesek Zman,Dairy_Snack,TRUE,8,2,TRUE,TRUE,TRUE,,
addSnack,Teami,Dairy_Snack,TRUE,7,3,TRUE,TRUE,TRUE,,
addSnack,Tortit,Dairy_Snack,TRUE,7,4,TRUE,TRUE,TRUE,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Employee--,,,,,,,,,,
removeEmployee,60,,,,,,,,,
removeEmployee,205,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Visitor--,,,,,,,,,,
removeVisitor,50,,,,,,,,,
removeVisitor,130,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Mammal--,,,,,,,,,,
removeMammal,15,,,,,,,,,
removeMammal,220,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Reptile--,,,,,,,,,,
removeReptile,210,,,,,,,,,
removeReptile,30,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Bird--,,,,,,,,,,
removeBird,5,,,,,,,,,
removeBird,210,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Snack--,,,,,,,,,,
removeSnack,55,,,,,,,,,
removeSnack,110,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Snack--,,,,,,,,,,
removeSnack,5,,,,,,,,,
removeSnack,110,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE SnackBar--,,,,,,,,,,
removeSnackBar,2,,,,,,,,,
removeSnackBar,56,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Section--,,,,,,,,,,
removeSection,2,5,,,,,,,,
removeSection,12,2,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--moveVisitorToSection--,,,,,,,,,,
moveVisitorToSection,1,2,,,,,,,,
moveVisitorToSection,5,1,,,,,,,,
moveVisitorToSection,25,3,,,,,,,,
moveVisitorToSection,15,5,,,,,,,,
moveVisitorToSection,15,40,,,,,,,,
moveVisitorToSection,34,6,,,,,,,,
moveVisitorToSection,5,10,,,,,,,,
moveVisitorToSection,20,1,,,,,,,,
moveVisitorToSection,23,14,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--purchaseSnack--,,,,,,,,,,
purchaseSnack,1,1,,,,,,,,
purchaseSnack,4,2,,,,,,,,
purchaseSnack,5,3,,,,,,,,
purchaseSnack,8,4,,,,,,,,
